slug,name,grade,province,city,source,source_url,license
4a-beijing-039,北京张裕爱斐堡国际酒庄旅游景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-040,北京汽车博物馆景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-041,北京海洋馆,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-042,北京石景山游乐园景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-043,北京野生动物园景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-044,北京雁栖湖景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-045,北京韩美林艺术馆文化景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-046,北京黄花城水长城旅游区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-047,北京龙脉温泉景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-048,南宫旅游景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-049,国家植物园景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-050,孔庙和国子监博物馆景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-051,小汤山现代农业科技示范园景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-052,居庸关长城景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-053,平谷京东大峡谷旅游区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-054,平谷区京东石林峡风景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-055,延庆区龙庆峡旅游区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-056,怀柔青龙峡旅游区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-057,明城墙遗址公园,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-058,朝阳公园景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-059,潭柘寺景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-060,紫竹院公园景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-061,谷山村景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-062,野鸭湖景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-063,金海湖风景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-064,银山塔林风景区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-065,顺义奥林匹克水上公园,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-066,首都博物馆,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-beijing-067,黑龙潭旅游区,4A,北京市,北京市,北京市文化和旅游局 · 北京旅游网景点链接列表,https://whlyj.beijing.gov.cn/ggfw/ly/202511/t20251119_4287815.html,政府公开信息（官方名录）
4a-guangdong-001,东莞市华阳湖湿地公园景区,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-002,东莞市南社村和塘尾村古建筑群景区,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-003,东莞市可园博物馆景区,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-004,东莞市展览馆,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-005,东莞市广东东江纵队旧址景区,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-006,东莞市广东观音山国家森林公园,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-007,东莞市松山湖生态景区,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-008,东莞市清溪银瓶山森林公园景区,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-009,东莞市科学技术博物馆,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-010,东莞市逸颐艺舍博物馆景区,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-011,东莞市隐贤山庄,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-012,东莞市香市动物园,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-013,东莞市香市文化旅游区,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-014,东莞市鸦片战争博物馆,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-015,东莞市龙凤山庄影视旅游区,4A,广东省,东莞市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-016,中山市中国（大涌）红木文化博览城景区,4A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-017,中山市中山华艺广场景区,4A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-018,中山市詹园景区,4A,广东省,中山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-019,云浮市六祖故里旅游度假区,4A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-020,云浮市广东天露山旅游度假区,4A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-021,云浮市翔顺金水台温泉小镇景区,4A,广东省,云浮市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-022,佛山市三水森林公园,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-023,佛山市三水荷花世界,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-024,佛山市中央电视台南海影视城景区,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-025,佛山市乐从国际家居汇展中心景区,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-026,佛山市南海平洲玉器街景区,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-027,佛山市南海湾森林生态园,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-028,佛山市南风古灶旅游区,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-029,佛山市梦里水乡景区,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-030,佛山市清晖园,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-031,佛山市皂幕山旅游风景区,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-032,佛山市盈香心动乐园景区,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-033,佛山市祖庙博物馆,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-034,佛山市紫南文化旅游区,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-035,佛山市顺德罗浮宫国际家具艺术博览中心景区,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-036,佛山市（顺德区）陈村花卉世界,4A,广东省,佛山市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-037,中国科学院华南植物园,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-038,广东科学中心,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-039,广州动物园,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-040,广州市七彩澳游世界旅游区,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-041,广州市中国共产党第三次全国代表大会会址纪念馆旅游区,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-042,广州市中山纪念堂,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-043,广州市九龙湖度假区,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-044,广州市从化碧水湾温泉度假村,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-045,广州市余荫山房景区,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-046,广州市北京路文化旅游区,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-047,广州市南沙天后宫,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-048,广州市南沙滨海湿地景区,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-049,广州市南海神庙景区,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-050,广州市南越王博物院（王墓展区）景区,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-051,广州市城市规划展览中心旅游区,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
4a-guangdong-052,广州市天人山水旅游区,4A,广东省,广州市,广东省文化和旅游厅 · 广东省A级旅游景区名录,,政府公开信息（官方名录）
